ts,n,min_w,max_w,mean_w,over_cap,over_cap10,over_cap20,junction_c
1789065759,20,321.0,341.0,330.5,8,1,0,79
1789065760,20,322.0,332.0,329.2,5,0,0,79
1789065761,20,62.0,360.0,276.8,6,4,4,79
1789065762,20,321.0,355.0,331.5,9,2,1,79
1789065763,20,320.0,340.0,329.9,12,0,0,79
1789065764,20,61.0,360.0,299.9,10,4,2,68
1789065765,20,314.0,346.0,331.2,10,3,0,79
1789065766,20,60.0,341.0,234.6,4,1,0,51
1789065767,20,58.0,63.0,60.8,0,0,0,49
1789065768,20,58.0,83.0,62.1,0,0,0,48
1789065769,20,67.0,364.0,311.6,10,5,4,83
1789065770,20,285.0,359.0,326.5,9,2,2,83
1789065771,20,304.0,372.0,330.7,9,3,2,84
1789065772,20,275.0,361.0,326.8,10,2,1,85
1789065773,20,219.0,364.0,318.6,9,4,3,85
1789065774,20,318.0,351.0,331.3,10,2,1,85
1789065776,20,154.0,365.0,321.1,9,4,1,64
1789065777,20,222.0,371.0,327.4,9,4,2,85
1789065778,20,316.0,337.0,328.8,10,0,0,85
1789065779,20,200.0,372.0,320.1,10,5,4,85
1789065780,20,267.0,343.0,326.2,7,2,0,85
1789065781,20,320.0,354.0,330.6,9,1,1,85
1789065782,20,195.0,355.0,312.6,9,4,3,86
1789065783,20,318.0,352.0,331.8,10,2,1,86
1789065784,20,307.0,374.0,331.5,10,2,2,85
1789065785,20,169.0,382.0,319.2,9,6,3,87
1789065786,20,218.0,374.0,308.8,7,5,3,79
1789065787,20,325.0,349.0,330.6,8,1,0,80
1789065788,20,325.0,346.0,331.1,7,2,0,79
1789065789,20,319.0,338.0,329.4,8,0,0,79
1789065790,20,326.0,334.0,329.5,6,0,0,79
1789065791,20,62.0,350.0,259.0,6,2,0,79
1789065792,20,59.0,332.0,238.9,6,0,0,51
1789065793,20,57.0,60.0,57.9,0,0,0,49
1789065794,20,56.0,369.0,80.2,1,1,1,76
1789065795,20,261.0,373.0,332.4,10,5,4,85
1789065796,20,274.0,356.0,329.1,10,2,2,81
1789065797,20,71.0,366.0,322.2,11,6,3,84
1789065798,20,283.0,377.0,329.6,11,3,1,84
1789065799,20,214.0,374.0,318.4,9,4,3,83
1789065800,20,322.0,352.0,331.5,10,2,1,85
1789065801,20,121.0,366.0,302.4,8,2,1,86
1789065802,20,252.0,361.0,327.4,9,5,2,86
1789065803,20,316.0,364.0,332.2,12,2,2,86
1789065804,20,175.0,375.0,317.5,11,4,2,86
1789065805,20,268.0,354.0,326.9,10,1,1,86
1789065806,20,248.0,344.0,323.8,8,2,0,85
1789065807,20,203.0,356.0,312.2,8,6,3,85
1789065808,20,316.0,369.0,331.8,11,2,1,86
1789065809,20,272.0,354.0,328.1,7,2,1,85
1789065810,20,205.0,372.0,321.1,10,7,4,85
1789065811,20,242.0,353.0,311.6,6,2,1,79
1789065812,20,326.0,340.0,330.2,8,0,0,79
1789065813,20,326.0,342.0,330.8,9,1,0,79
1789065814,20,313.0,334.0,328.4,6,0,0,79
1789065815,20,61.0,350.0,279.4,9,1,0,79
1789065817,20,324.0,337.0,329.4,7,0,0,79
1789065818,20,284.0,337.0,322.4,10,0,0,76
1789065819,20,324.0,355.0,332.6,10,3,1,79
1789065820,20,59.0,332.0,120.8,2,0,0,50
1789065821,20,56.0,61.0,59.0,0,0,0,48
1789065822,20,55.0,80.0,61.4,0,0,0,48
1789065823,20,65.0,378.0,318.4,10,5,5,82
1789065824,20,282.0,376.0,327.1,7,2,1,84
1789065825,20,257.0,374.0,324.4,7,2,2,84
1789065826,20,290.0,350.0,329.3,12,4,0,84
1789065827,20,108.0,365.0,312.6,9,4,3,84
1789065828,20,277.0,355.0,329.0,9,1,1,84
1789065829,20,231.0,340.0,322.8,9,0,0,68
1789065830,20,288.0,361.0,329.1,10,5,2,85
1789065831,20,313.0,353.0,328.9,10,2,1,85
1789065832,20,194.0,385.0,316.9,10,4,4,85
1789065833,20,301.0,358.0,331.6,10,4,2,84
1789065834,20,283.0,349.0,327.6,9,1,0,86
1789065835,20,243.0,354.0,313.2,8,4,1,85
1789065836,20,317.0,370.0,330.8,7,2,1,85
1789065837,20,313.0,371.0,332.4,10,2,1,80
1789065839,20,78.0,357.0,315.6,10,6,2,86
1789065840,20,198.0,348.0,307.8,4,4,0,79
1789065841,20,306.0,334.0,328.5,8,0,0,79
1789065842,20,304.0,343.0,329.6,8,2,0,79
1789065843,20,313.0,335.0,329.2,6,0,0,79
1789065844,20,57.0,366.0,276.4,7,5,3,75
1789065845,20,321.0,346.0,332.1,7,4,0,79
1789065846,20,325.0,332.0,329.2,7,0,0,79
1789065847,20,306.0,339.0,328.9,6,0,0,79
1789065848,20,325.0,335.0,329.5,6,0,0,79
1789065849,20,326.0,335.0,329.1,5,0,0,79
1789065850,20,295.0,342.0,328.9,6,1,0,79
1789065851,20,61.0,338.0,198.5,4,0,0,51
1789065852,20,57.0,63.0,59.9,0,0,0,49
1789065853,20,56.0,82.0,60.0,0,0,0,48
1789065854,20,67.0,368.0,310.6,10,6,4,83
1789065855,20,292.0,352.0,327.8,10,3,1,83
1789065856,20,280.0,369.0,332.1,9,5,4,84
1789065857,20,267.0,372.0,327.8,10,2,1,85
1789065858,20,165.0,357.0,314.4,8,3,2,84
1789065859,20,318.0,359.0,331.4,10,2,1,85
1789065860,20,138.0,344.0,320.6,9,3,0,68
1789065861,20,123.0,361.0,314.8,11,4,3,84
1789065862,20,321.0,341.0,330.4,12,1,0,85
1789065863,20,142.0,359.0,314.2,8,4,3,85
1789065864,20,309.0,360.0,330.9,12,2,2,84
1789065865,20,321.0,353.0,331.5,11,1,1,86
1789065866,20,160.0,361.0,314.2,9,6,3,87
1789065867,20,314.0,347.0,329.1,10,3,0,86
1789065868,20,248.0,377.0,327.2,6,2,1,86
1789065869,20,228.0,354.0,317.4,8,4,2,87
1789065870,20,231.0,390.0,312.1,4,3,1,78
1789065871,20,326.0,358.0,332.9,10,2,1,79
1789065872,20,59.0,336.0,281.4,6,0,0,69
1789065873,20,276.0,365.0,329.2,12,8,3,79
1789065874,20,323.0,332.0,329.0,6,0,0,79
1789065875,20,309.0,332.0,327.9,6,0,0,79
1789065876,20,326.0,343.0,330.7,7,1,0,79
1789065877,20,323.0,333.0,328.6,7,0,0,79
1789065878,20,60.0,332.0,226.9,3,0,0,51
1789065879,20,57.0,64.0,60.4,0,0,0,49
1789065881,20,56.0,376.0,169.7,5,4,4,81
1789065882,20,268.0,368.0,328.4,9,3,2,83
1789065883,20,179.0,362.0,322.1,10,3,2,84
1789065884,20,274.0,361.0,327.6,9,3,1,84
1789065885,20,273.0,365.0,327.2,9,2,1,79
1789065886,20,206.0,380.0,324.7,10,4,4,85
1789065887,20,317.0,349.0,330.1,8,2,0,85
1789065888,20,123.0,395.0,313.6,11,6,3,85
1789065889,20,314.0,342.0,329.9,11,2,0,85
1789065890,20,317.0,347.0,331.1,11,3,0,85
1789065891,20,138.0,388.0,316.6,10,5,4,86
1789065892,20,294.0,358.0,331.4,11,3,2,86
1789065893,20,205.0,352.0,312.6,8,1,1,60
1789065894,20,251.0,364.0,331.6,11,5,4,85
1789065895,20,320.0,376.0,332.9,9,2,1,86
1789065896,20,279.0,363.0,326.6,9,4,2,86
1789065897,20,163.0,399.0,329.5,13,8,2,86
1789065898,20,229.0,352.0,309.0,5,2,1,79
1789065899,20,311.0,338.0,329.4,9,0,0,79
1789065900,20,326.0,348.0,331.2,10,1,0,79
1789065901,20,63.0,358.0,261.9,3,1,1,84
1789065902,20,291.0,384.0,330.8,9,3,2,86
1789065903,20,295.0,403.0,332.8,11,4,1,86
1789065904,20,290.0,370.0,330.9,9,3,3,73
1789065905,20,68.0,356.0,263.6,10,6,3,85
1789065906,20,248.0,344.0,324.7,8,1,0,86
1789065907,20,290.0,347.0,324.3,8,2,0,86
1789065908,20,220.0,373.0,329.2,10,5,4,86
1789065909,20,247.0,343.0,322.6,6,1,0,79
1789065910,20,326.0,339.0,330.7,9,0,0,79
1789065911,20,324.0,334.0,329.4,7,0,0,79
1789065912,20,307.0,341.0,328.6,3,1,0,79
1789065913,20,256.0,347.0,329.8,11,5,0,79
1789065914,20,327.0,341.0,330.1,6,1,0,79
1789065915,20,315.0,347.0,329.8,6,1,0,79
1789065916,20,319.0,332.0,328.9,6,0,0,79
1789065917,20,314.0,337.0,329.1,6,0,0,79
1789065918,20,326.0,341.0,330.9,7,1,0,79
1789065919,20,326.0,331.0,329.1,4,0,0,79
1789065920,20,315.0,332.0,328.6,3,0,0,79
1789065921,20,321.0,339.0,330.7,7,0,0,79
1789065923,20,325.0,343.0,331.0,8,1,0,79
1789065924,20,321.0,341.0,329.4,7,1,0,79
1789065925,20,269.0,332.0,326.5,6,0,0,78
1789065926,20,210.0,345.0,324.8,9,3,0,80
1789065927,20,320.0,333.0,328.8,5,0,0,80
1789065928,20,256.0,345.0,326.5,8,2,0,79
1789065929,20,317.0,343.0,329.8,6,1,0,80
1789065930,20,267.0,335.0,327.2,7,0,0,80
1789065931,20,325.0,342.0,330.2,5,1,0,80
1789065932,20,75.0,333.0,312.2,6,0,0,77
1789065933,20,291.0,371.0,334.2,10,5,3,87
1789065934,20,222.0,372.0,319.0,8,3,2,87
1789065935,20,242.0,344.0,319.9,7,1,0,80
1789065936,20,324.0,350.0,331.1,9,1,0,80
1789065937,20,317.0,344.0,328.9,6,1,0,80
1789065938,20,321.0,335.0,329.1,5,0,0,80
1789065939,20,327.0,337.0,329.8,3,0,0,80
1789065940,20,318.0,332.0,328.4,7,0,0,79
1789065941,20,315.0,332.0,329.0,8,0,0,79
1789065942,20,323.0,332.0,329.0,7,0,0,79
1789065943,20,260.0,344.0,328.2,10,3,0,80
1789065944,20,326.0,333.0,329.2,3,0,0,80
1789065945,20,299.0,348.0,329.9,10,2,0,80
1789065946,20,318.0,335.0,328.6,5,0,0,80
1789065947,20,309.0,342.0,329.1,4,1,0,80
1789065948,20,312.0,335.0,329.0,7,0,0,80
1789065949,20,325.0,333.0,329.8,6,0,0,80
1789065950,20,304.0,334.0,326.3,5,0,0,80
1789065951,20,326.0,352.0,331.1,8,1,1,79
1789065952,20,326.0,332.0,329.8,6,0,0,80
1789065953,20,311.0,337.0,327.6,5,0,0,80
1789065954,20,245.0,348.0,325.2,9,3,0,80
1789065955,20,299.0,338.0,328.2,7,0,0,80
1789065956,20,328.0,342.0,331.1,7,1,0,80
1789065957,20,327.0,342.0,330.4,7,1,0,80
1789065958,20,317.0,332.0,328.8,4,0,0,80
1789065959,20,323.0,350.0,330.0,3,1,0,80
1789065960,20,326.0,333.0,329.4,6,0,0,79
1789065961,20,321.0,350.0,329.9,7,1,0,80
1789065962,20,326.0,332.0,329.5,4,0,0,79
1789065964,20,319.0,345.0,330.6,8,1,0,80
1789065965,20,317.0,334.0,329.0,6,0,0,80
1789065966,20,231.0,344.0,323.2,6,1,0,80
1789065967,20,326.0,342.0,331.9,10,1,0,80
1789065968,20,326.0,339.0,329.9,6,0,0,80
1789065969,20,327.0,345.0,330.9,7,1,0,80
1789065970,20,61.0,332.0,137.2,1,0,0,51
1789065971,20,59.0,64.0,61.0,0,0,0,49
1789065972,20,59.0,372.0,118.4,3,3,3,82
1789065973,20,275.0,367.0,329.9,7,2,2,83
1789065974,20,252.0,379.0,327.2,8,2,2,86
1789065975,20,276.0,361.0,327.4,9,2,1,84
1789065976,20,76.0,363.0,316.9,8,3,1,85
1789065977,20,181.0,360.0,315.8,9,4,2,84
1789065978,20,293.0,381.0,329.3,9,1,1,85
1789065979,20,85.0,368.0,306.4,8,3,3,86
1789065980,20,319.0,350.0,330.4,10,3,0,84
1789065981,20,276.0,376.0,330.9,10,2,2,85
1789065982,20,240.0,359.0,317.6,9,3,2,85
1789065983,20,317.0,339.0,328.5,6,0,0,86
1789065984,20,288.0,376.0,330.2,11,4,1,85
1789065985,20,201.0,362.0,313.1,12,5,3,86
1789065986,20,300.0,356.0,329.0,10,2,1,86
1789065987,20,315.0,354.0,330.6,8,2,2,85
1789065988,20,165.0,370.0,317.6,11,5,3,86
1789065989,20,142.0,350.0,304.4,7,5,0,79
1789065990,20,325.0,336.0,330.2,9,0,0,80
1789065991,20,307.0,341.0,329.6,9,1,0,79
1789065992,20,325.0,339.0,329.8,6,0,0,79
1789065993,20,324.0,338.0,330.4,7,0,0,79
1789065994,20,263.0,336.0,326.6,8,0,0,79
1789065995,20,315.0,341.0,329.9,8,1,0,79
1789065996,20,60.0,332.0,302.4,7,0,0,55
1789065997,20,62.0,352.0,294.9,6,2,2,79
1789065998,20,326.0,335.0,330.1,8,0,0,79
1789065999,20,324.0,337.0,330.1,8,0,0,79
1789066000,20,58.0,329.0,74.8,0,0,0,50
1789066001,20,56.0,61.0,59.0,0,0,0,48
1789066002,20,57.0,369.0,120.3,3,3,3,81
1789066003,20,275.0,371.0,328.0,8,2,2,84
1789066004,20,278.0,415.0,335.9,9,4,2,85
1789066005,20,322.0,400.0,335.6,8,3,3,81
1789066007,20,285.0,369.0,333.4,10,4,3,84
1789066008,20,205.0,364.0,318.6,9,4,2,84
1789066009,20,303.0,337.0,327.4,7,0,0,84
1789066010,20,128.0,373.0,308.4,9,5,5,84
1789066011,20,316.0,366.0,332.7,12,2,1,84
1789066012,20,280.0,352.0,329.6,10,4,1,86
1789066013,20,171.0,361.0,314.9,10,2,2,84
1789066014,20,318.0,427.0,335.4,9,3,1,85
1789066015,20,318.0,356.0,332.3,11,3,2,85
1789066016,20,138.0,356.0,303.5,9,3,3,86
1789066017,20,301.0,376.0,333.1,11,2,2,86
1789066018,20,312.0,402.0,332.4,11,2,1,80
1789066019,20,205.0,402.0,321.7,9,5,3,86
1789066020,20,240.0,352.0,308.8,6,3,1,79
1789066021,20,319.0,335.0,329.5,9,0,0,79
1789066022,20,326.0,335.0,330.2,9,0,0,79
1789066023,20,61.0,334.0,299.6,7,0,0,54
1789066024,20,60.0,348.0,297.3,7,3,0,79
1789066025,20,325.0,337.0,329.4,6,0,0,79
1789066026,20,97.0,365.0,312.2,10,3,2,74
1789066027,20,289.0,351.0,328.4,6,2,1,80
1789066028,20,326.0,337.0,330.7,11,0,0,80
1789066029,20,310.0,333.0,328.4,6,0,0,79
1789066030,20,217.0,334.0,317.2,8,0,0,78
1789066031,20,325.0,352.0,332.1,8,3,1,80
1789066032,20,167.0,341.0,323.4,10,1,0,60
1789066033,20,97.0,352.0,311.9,10,8,2,80
1789066034,20,295.0,343.0,329.4,8,1,0,80
1789066036,20,252.0,344.0,325.2,10,2,0,80
1789066037,20,316.0,338.0,329.4,9,0,0,80
1789066038,20,324.0,334.0,329.6,7,0,0,80
1789066039,20,325.0,335.0,329.9,9,0,0,80
1789066040,20,323.0,332.0,329.4,6,0,0,80
1789066041,20,316.0,334.0,329.1,6,0,0,80
1789066042,20,65.0,334.0,308.7,7,0,0,68
1789066043,20,277.0,381.0,333.4,11,6,3,86
1789066044,20,166.0,348.0,317.6,7,2,0,80
1789066045,20,323.0,334.0,329.4,6,0,0,80
1789066046,20,321.0,336.0,329.9,12,0,0,80
1789066047,20,324.0,346.0,330.0,5,1,0,80
1789066048,20,318.0,337.0,329.3,4,0,0,80
1789066049,20,322.0,337.0,329.6,6,0,0,80
1789066050,20,243.0,346.0,324.2,6,3,0,80
1789066051,20,322.0,332.0,328.9,6,0,0,80
1789066052,20,325.0,337.0,329.7,6,0,0,79
1789066053,20,325.0,340.0,330.1,9,0,0,80
1789066054,20,317.0,354.0,330.5,10,1,1,79
1789066055,20,283.0,347.0,328.4,7,1,0,80
1789066056,20,59.0,341.0,98.6,1,1,0,50
1789066057,20,57.0,62.0,58.5,0,0,0,49
1789066058,20,57.0,367.0,127.4,4,4,4,81
1789066059,20,268.0,379.0,329.7,11,3,2,84
1789066060,20,172.0,373.0,321.2,9,2,2,84
1789066061,20,276.0,356.0,326.4,7,3,1,80
1789066062,20,274.0,393.0,332.4,9,5,2,85
1789066063,20,171.0,358.0,318.2,10,3,3,85
1789066064,20,298.0,352.0,330.4,12,2,2,84
1789066065,20,82.0,369.0,310.1,10,5,3,85
1789066066,20,307.0,350.0,329.1,10,1,0,88
1789066067,20,316.0,342.0,329.3,9,2,0,85
1789066068,20,181.0,366.0,316.9,9,4,2,85
1789066069,20,278.0,345.0,328.3,9,3,0,86
1789066070,20,269.0,356.0,328.8,10,5,1,76
1789066071,20,162.0,366.0,311.9,8,4,3,86
1789066072,20,278.0,360.0,327.9,8,2,1,86
1789066073,20,313.0,358.0,331.4,9,2,2,78
1789066074,20,232.0,366.0,318.4,9,6,3,87
1789066075,20,231.0,350.0,306.4,6,3,0,80
1789066076,20,319.0,337.0,329.9,11,0,0,80
1789066078,20,316.0,332.0,328.4,3,0,0,79
1789066079,20,318.0,333.0,329.1,6,0,0,79
1789066080,20,299.0,337.0,328.2,8,0,0,79
1789066081,20,64.0,367.0,277.6,9,5,2,85
1789066082,20,243.0,382.0,325.5,9,3,1,80
1789066083,20,257.0,344.0,322.6,9,1,0,80
1789066084,20,323.0,340.0,330.1,7,0,0,80
1789066085,20,67.0,362.0,307.0,10,5,3,77
1789066086,20,313.0,346.0,330.1,8,2,0,80
1789066087,20,261.0,347.0,324.0,8,3,0,80
1789066088,20,63.0,377.0,298.9,8,3,3,86
1789066089,20,164.0,369.0,323.9,10,5,2,80
1789066090,20,325.0,336.0,329.5,7,0,0,80
1789066091,20,324.0,336.0,330.1,10,0,0,80
1789066092,20,326.0,332.0,329.6,7,0,0,80
1789066093,20,318.0,335.0,329.6,9,0,0,80
1789066094,20,66.0,360.0,304.0,8,7,3,86
1789066095,20,264.0,347.0,321.0,5,2,0,80
1789066096,20,324.0,332.0,329.1,6,0,0,80
1789066097,20,278.0,341.0,327.6,7,1,0,80
1789066098,20,325.0,340.0,329.7,4,0,0,80
1789066099,20,326.0,350.0,331.2,7,2,0,80
1789066100,20,325.0,340.0,330.5,8,0,0,80
1789066101,20,311.0,333.0,328.9,7,0,0,80
1789066102,20,325.0,332.0,329.4,5,0,0,80
1789066103,20,294.0,341.0,328.2,6,1,0,80
1789066104,20,326.0,340.0,330.2,8,0,0,80
1789066105,20,237.0,345.0,317.6,7,2,0,81
1789066106,20,322.0,332.0,328.9,5,0,0,80
1789066107,20,318.0,349.0,330.7,7,2,0,80
1789066108,20,58.0,334.0,104.5,2,0,0,50
1789066109,20,56.0,60.0,58.4,0,0,0,49
1789066110,20,56.0,366.0,201.4,6,4,4,78
1789066111,20,291.0,365.0,332.4,12,4,2,84
1789066112,20,266.0,379.0,334.1,10,3,3,84
1789066113,20,268.0,363.0,329.3,10,5,2,85
1789066114,20,194.0,375.0,313.4,6,1,1,70
1789066115,20,291.0,381.0,334.2,11,3,3,85
1789066116,20,290.0,356.0,330.4,11,3,1,86
1789066118,20,244.0,380.0,334.6,15,8,4,86
1789066119,20,316.0,364.0,330.5,8,2,1,84
1789066120,20,104.0,391.0,318.8,10,7,4,86
1789066121,20,313.0,369.0,332.1,10,2,2,86
1789066122,20,300.0,341.0,325.4,8,1,0,86
1789066123,20,196.0,386.0,316.9,12,6,3,85
1789066124,20,250.0,360.0,324.2,10,1,1,86
1789066125,20,320.0,363.0,330.8,9,1,1,86
1789066126,20,245.0,376.0,329.6,8,6,5,87
1789066127,20,238.0,344.0,310.2,7,1,0,80
1789066128,20,287.0,361.0,329.9,8,3,2,80
1789066129,20,59.0,351.0,279.1,7,2,1,76
1789066130,20,242.0,349.0,320.1,8,5,0,79
1789066131,20,325.0,338.0,330.1,10,0,0,79
1789066132,20,322.0,336.0,329.3,8,0,0,79
1789066133,20,311.0,332.0,328.5,6,0,0,79
1789066134,20,324.0,341.0,329.6,5,1,0,79
1789066135,20,58.0,338.0,77.3,1,0,0,50
1789066136,20,56.0,59.0,57.6,0,0,0,48
1789066138,20,54.0,215.0,64.5,0,0,0,69
1789066139,20,223.0,396.0,329.2,13,6,2,77
1789066140,20,317.0,340.0,329.8,10,0,0,77
1789066141,20,324.0,340.0,330.6,9,0,0,78
1789066142,20,323.0,334.0,329.5,8,0,0,78
1789066143,20,61.0,332.0,309.1,8,0,0,60
1789066144,20,235.0,386.0,324.1,7,5,5,74
1789066145,20,217.0,351.0,324.4,10,2,1,79
1789066146,20,159.0,348.0,316.4,8,2,0,79
1789066147,20,318.0,341.0,328.6,5,1,0,79
1789066148,20,324.0,338.0,329.2,4,0,0,79
1789066149,20,57.0,332.0,142.3,2,0,0,50
1789066150,20,56.0,62.0,58.0,0,0,0,48
1789066151,20,56.0,68.0,58.2,0,0,0,47
1789066152,20,54.0,67.0,59.1,0,0,0,47
1789066153,20,56.0,113.0,65.3,0,0,0,46
1789066154,20,56.0,78.0,61.5,0,0,0,46
1789066155,20,55.0,145.0,72.2,0,0,0,46
1789066157,20,54.0,304.0,81.8,0,0,0,45
1789066158,20,53.0,57.0,55.4,0,0,0,45
1789066159,20,53.0,136.0,60.9,0,0,0,59
1789066160,20,323.0,369.0,336.6,11,4,3,79
1789066161,20,323.0,336.0,328.6,6,0,0,80
1789066162,20,66.0,369.0,277.1,9,4,4,82
1789066163,20,310.0,353.0,330.5,10,1,1,81
1789066164,20,71.0,368.0,298.3,10,5,4,81
1789066165,20,287.0,355.0,327.5,8,2,1,83
1789066166,20,295.0,370.0,329.6,9,3,2,75
1789066167,20,67.0,376.0,274.2,9,5,5,83
1789066168,20,272.0,368.0,330.4,9,5,3,83
1789066169,20,67.0,373.0,258.4,6,2,2,68
1789066170,20,255.0,382.0,338.0,13,8,6,84
1789066171,20,256.0,370.0,327.9,10,5,3,85
1789066172,20,70.0,375.0,294.4,12,5,5,85
1789066173,20,319.0,361.0,330.9,8,3,1,85
1789066174,20,245.0,380.0,324.5,10,2,1,84
1789066175,20,108.0,367.0,320.6,12,5,2,84
1789066176,20,105.0,367.0,303.1,8,7,4,65
1789066177,20,162.0,361.0,319.1,8,2,2,78
1789066178,20,324.0,335.0,330.4,13,0,0,78
1789066179,20,59.0,347.0,275.7,7,2,0,69
1789066180,20,60.0,354.0,290.8,7,2,2,53
1789066181,20,57.0,60.0,58.5,0,0,0,48
1789066182,20,54.0,61.0,57.2,0,0,0,47
1789066183,20,55.0,366.0,138.4,5,4,3,79
1789066184,20,285.0,358.0,328.3,8,2,2,82
1789066185,20,288.0,361.0,328.8,8,3,2,83
1789066186,20,285.0,359.0,327.6,8,2,2,85
1789066188,20,269.0,377.0,328.6,6,3,1,84
1789066189,20,182.0,365.0,319.1,9,3,2,84
1789066190,20,297.0,342.0,328.0,7,3,0,84
1789066191,20,138.0,360.0,308.6,8,5,3,84
1789066192,20,307.0,372.0,333.6,12,4,3,84
1789066193,20,309.0,374.0,332.8,9,5,2,84
1789066194,20,98.0,361.0,316.1,11,5,3,85
1789066195,20,295.0,396.0,332.0,8,4,2,84
1789066196,20,157.0,380.0,318.3,9,4,3,73
1789066197,20,244.0,355.0,327.4,10,3,3,85
1789066198,20,282.0,369.0,328.6,7,3,1,85
1789066199,20,174.0,367.0,317.4,8,1,1,79
1789066200,20,247.0,399.0,333.1,10,6,4,85
1789066201,20,198.0,374.0,309.2,6,5,2,79
1789066202,20,324.0,340.0,330.4,9,0,0,79
1789066203,20,303.0,349.0,329.6,9,1,0,79
1789066204,20,61.0,354.0,275.3,7,5,1,85
1789066205,20,230.0,350.0,325.0,8,4,0,79
1789066206,20,267.0,337.0,323.6,8,0,0,79
1789066207,20,327.0,340.0,330.0,8,0,0,79
1789066209,20,300.0,343.0,328.3,8,1,0,79
1789066210,20,325.0,339.0,330.1,9,0,0,79
1789066211,20,325.0,342.0,330.6,11,1,0,79
1789066212,20,324.0,333.0,329.5,10,0,0,79
1789066213,20,56.0,339.0,138.6,3,0,0,50
1789066214,20,56.0,62.0,59.6,0,0,0,48
1789066215,20,57.0,365.0,142.3,5,4,4,80
1789066216,20,271.0,379.0,327.8,9,2,2,83
1789066217,20,236.0,364.0,324.7,9,2,2,84
1789066218,20,294.0,343.0,326.4,11,2,0,85
1789066219,20,261.0,374.0,329.7,8,3,1,85
1789066220,20,174.0,371.0,319.1,10,4,3,86
1789066221,20,287.0,343.0,325.6,5,1,0,84
1789066222,20,118.0,408.0,311.9,7,5,2,85
1789066223,20,272.0,363.0,326.8,10,2,1,85
1789066224,20,251.0,342.0,323.7,7,1,0,84
1789066225,20,104.0,406.0,319.8,11,5,4,85
1789066226,20,267.0,340.0,326.1,7,0,0,85
1789066227,20,248.0,362.0,327.9,11,1,1,69
1789066228,20,117.0,358.0,307.4,11,6,3,85
1789066229,20,280.0,342.0,325.7,9,2,0,86
1789066230,20,315.0,389.0,335.9,10,3,3,84
1789066231,20,248.0,369.0,317.8,9,4,3,85
1789066232,20,242.0,356.0,310.3,7,4,1,80
1789066233,20,319.0,333.0,328.9,9,0,0,79
1789066234,20,320.0,334.0,329.2,7,0,0,79
1789066235,20,325.0,338.0,330.2,8,0,0,79
1789066236,20,59.0,344.0,254.2,4,1,0,78
1789066237,20,326.0,348.0,332.1,9,3,0,79
1789066238,20,58.0,311.0,81.2,0,0,0,49
1789066239,20,57.0,66.0,58.0,0,0,0,48
1789066240,20,67.0,368.0,276.6,8,5,5,83
1789066241,20,274.0,356.0,328.2,10,3,1,84
1789066242,20,255.0,375.0,327.5,8,3,2,85
1789066243,20,297.0,355.0,329.4,9,2,1,81
1789066244,20,205.0,371.0,322.8,9,5,4,84
1789066245,20,311.0,364.0,330.9,10,2,1,85
1789066246,20,271.0,362.0,329.5,11,2,1,85
1789066247,20,120.0,364.0,309.1,8,3,1,85
1789066249,20,304.0,360.0,329.6,8,3,2,85
1789066250,20,143.0,360.0,314.0,10,6,2,86
1789066251,20,314.0,375.0,334.9,12,4,2,85
1789066252,20,319.0,363.0,333.9,12,4,2,85
1789066253,20,88.0,365.0,299.4,6,4,3,85
1789066254,20,312.0,370.0,333.4,15,4,2,85
1789066255,20,306.0,341.0,328.4,11,1,0,86
1789066256,20,258.0,391.0,321.2,7,4,1,86
1789066257,20,236.0,373.0,314.1,5,4,3,81
1789066258,20,92.0,345.0,311.9,9,3,0,79
1789066259,20,59.0,347.0,284.6,7,1,0,56
1789066260,20,57.0,345.0,264.6,6,4,0,52
1789066261,20,55.0,60.0,57.7,0,0,0,49
1789066262,20,57.0,384.0,156.2,4,4,3,80
1789066263,20,246.0,373.0,324.9,8,3,1,83
1789066264,20,266.0,369.0,327.4,9,2,2,84
1789066265,20,269.0,376.0,327.1,6,3,2,85
1789066266,20,292.0,351.0,329.6,9,4,1,85
1789066267,20,112.0,367.0,305.1,8,4,4,85
1789066268,20,320.0,346.0,329.9,10,1,0,85
1789066269,20,183.0,374.0,323.8,10,6,4,86
1789066270,20,315.0,338.0,328.9,10,0,0,86
1789066271,20,314.0,368.0,330.6,9,3,1,85
1789066272,20,236.0,367.0,315.4,8,5,3,85
1789066273,20,314.0,347.0,330.2,10,3,0,85
1789066274,20,304.0,395.0,334.9,9,3,3,79
1789066275,20,246.0,356.0,313.6,8,5,2,85
1789066276,20,323.0,344.0,330.4,8,1,0,85
1789066277,20,314.0,380.0,332.7,10,3,1,86
1789066278,20,169.0,364.0,322.9,9,6,4,86
1789066279,20,201.0,349.0,313.8,8,5,0,79
1789066280,20,322.0,339.0,329.6,8,0,0,79
1789066281,20,62.0,338.0,312.6,7,0,0,56
1789066282,20,60.0,346.0,286.0,7,3,0,79
1789066283,20,326.0,342.0,330.8,9,2,0,79
1789066284,20,320.0,344.0,330.3,11,1,0,74
1789066285,20,58.0,64.0,61.0,0,0,0,49
1789066286,20,56.0,61.0,58.0,0,0,0,48
1789066287,20,53.0,366.0,137.4,5,4,3,80
1789066288,20,278.0,370.0,329.3,10,3,2,83
1789066289,20,281.0,358.0,328.1,11,2,1,84
1789066291,20,302.0,356.0,329.4,9,2,1,85
